Time :	13.12.2021	 || 	16:29
ADC_CH : 2	VCM [V]=0.6	Fs [MHz]=2.25
PCB:A1.1	||||	ADC Test results :  
data Integrity : OK
N sample	VIN_DIF [uV]	ADC_OUT_0	ADC_OUT_1	ADC_OUT_2	ADC_OUT_3	ADC_OUT_4	ADC_OUT_5	ADC_OUT_6	ADC_OUT_7	ADC_OUT_8	ADC_OUT_9	ADC_OUT_10	ADC_OUT_11	ADC_OUT_12	ADC_OUT_13	ADC_OUT_14	ADC_OUT_15	ADC_OUT_16	ADC_OUT_17	ADC_OUT_18	ADC_OUT_19	ADC_OUT_20	ADC_OUT_21	ADC_OUT_22	ADC_OUT_23	ADC_OUT_24	ADC_OUT_25	ADC_OUT_26	ADC_OUT_27	ADC_OUT_28	ADC_OUT_29	ADC_OUT_30	ADC_OUT_31	ADC_OUT_32	ADC_OUT_33	ADC_OUT_34	ADC_OUT_35	ADC_OUT_36	ADC_OUT_37	ADC_OUT_38	ADC_OUT_39	ADC_OUT_40	ADC_OUT_41	ADC_OUT_42	ADC_OUT_43	ADC_OUT_44	ADC_OUT_45	ADC_OUT_46	ADC_OUT_47	ADC_OUT_48	ADC_OUT_49	ADC_OUT_50	ADC_OUT_51	ADC_OUT_52	ADC_OUT_53	ADC_OUT_54	ADC_OUT_55	ADC_OUT_56	ADC_OUT_57	ADC_OUT_58	ADC_OUT_59	ADC_OUT_60	ADC_OUT_61	ADC_OUT_62	ADC_OUT_63
10	-1003076	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	5	5	5	5	5	9	5	5	5	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	5
11	-1002584	4	4	4	4	5	5	5	5	9	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	4	4	5	4	5	5	4	5	5	5	10	9	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	9	5	5	5	5	5	5
12	-1002092	5	5	5	4	5	5	5	5	10	10	10	9	5	5	5	5	5	5	4	4	4	5	4	5	5	5	6	10	6	5	5	5	5	5	5	5	4	5	5	5	5	5	10	10	10	9	5	5	5	5	5	4	4	5	4	4	4	5	5	5	6	10	5	9
13	-1001599	5	5	5	4	5	4	5	5	5	6	10	9	10	5	5	5	5	5	4	4	5	5	5	5	10	10	10	10	5	5	5	5	5	5	5	5	5	5	10	6	10	10	10	10	5	5	5	5	4	5	5	5	5	5	10	10	10	10	9	9	5	6	5	5
14	-1001107	10	10	10	10	10	5	6	5	5	5	5	5	5	10	10	10	10	10	10	10	6	5	5	5	5	5	5	5	6	10	10	10	10	10	10	10	5	5	5	5	5	5	6	10	10	10	10	10	10	10	10	9	5	5	5	5	5	5	5	5	5	10	10	10
15	-1000615	10	10	10	10	6	9	5	5	5	5	5	5	6	10	10	10	10	10	10	10	10	10	5	9	6	5	6	10	5	6	10	10	10	10	10	10	10	10	10	10	5	5	5	5	5	5	5	10	10	10	10	10	10	10	10	10	10	6	6	5	5	5	5	5
16	-1000123	6	10	10	10	10	11	11	10	10	10	10	10	5	5	9	6	10	10	11	11	11	11	11	10	10	10	6	5	5	5	5	6	10	10	10	10	11	10	10	10	10	10	6	9	6	5	10	10	10	10	11	11	10	10	10	10	6	10	9	5	5	10	10	10
17	-999630	11	10	10	10	10	10	10	10	10	10	9	10	10	10	11	11	11	10	10	10	10	10	10	10	6	5	10	10	10	10	10	11	11	11	11	10	10	10	10	10	10	9	10	10	11	10	11	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11
18	-999138	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10
19	-998646	11	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11	12	11	11
20	-998153	11	10	10	10	10	10	11	11	11	12	12	12	11	11	11	11	11	11	11	10	10	11	11	11	11	12	11	11	11	11	11	11	11	10	10	10	10	11	11	11	11	12	12	12	11	11	11	11	11	11	10	11	11	11	11	11	11	12	11	12	11	11	11	11
21	-997661	11	11	11	10	11	11	11	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11	12	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11
22	-997169	11	11	11	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	11	12	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12
23	-996676	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	11	11	11	11	11	12	12	12	13	12	12	12	12	12	12	12	11	12	11	11	11	11	11	12
24	-996184	12	12	12	12	11	11	12	11	11	12	12	12	12	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	13	12	12	12	12	12	11	12	12	12	12	12	12	13	13	12	13	13	12	12	12	12	12	12	12	12	12	12	12	13	12	13	12	12	12	12
25	-995692	12	12	12	12	12	12	12	12	13	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	13	13	13	12	13	12	13	13	12	12	12	12	12	12	12	12	12	13	13	13	13	12	13	12	13	12	12	12	12	12	12	12	12	12	12	13	13	13	13
26	-995199	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	12	13	13	14	13	13	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13
27	-994707	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	12	13	12	12	12	12	13	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	13	13	13	13	9	14	9	13	13	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13
28	-994215	13	12	12	13	13	12	13	13	10	10	10	14	14	14	13	13	13	12	12	13	12	12	12	12	13	13	14	9	13	13	13	13	13	13	13	13	13	12	12	12	13	13	13	14	13	14	13	13	13	13	13	13	12	12	12	13	13	13	13	13	10	10	9	13
29	-993723	10	10	13	10	13	13	13	13	12	12	13	13	13	13	13	10	10	10	10	14	13	9	13	13	13	13	13	12	13	13	13	13	10	10	10	9	13	10	13	13	13	13	13	13	12	13	12	13	14	14	10	9	10	10	10	10	9	13	13	13	13	12	13	13
30	-993230	9	13	13	10	13	13	13	13	14	9	10	10	10	10	10	10	10	10	10	13	14	13	13	13	14	13	13	10	10	10	10	10	10	14	10	13	13	13	13	13	13	13	13	14	14	10	10	10	10	10	10	10	13	10	13	14	13	13	13	13	13	13	9	10
31	-992738	14	13	13	13	13	13	13	10	10	10	10	10	11	10	10	10	10	14	14	13	13	9	9	13	13	10	10	10	10	11	10	10	10	10	10	9	13	9	13	13	13	13	14	10	10	10	10	10	10	10	10	10	13	9	13	13	9	10	10	10	10	10	10	10
32	-992246	14	10	10	10	11	11	10	11	10	10	10	10	10	13	9	10	13	10	10	10	10	11	11	11	11	11	11	10	10	10	10	9	14	13	9	9	10	11	11	10	10	10	10	10	10	10	10	10	9	9	13	13	10	10	10	10	11	10	10	10	10	10	10	10
33	-991753	10	9	10	10	10	10	10	11	11	11	11	11	11	11	10	10	10	10	10	10	10	9	10	10	11	11	11	11	11	10	10	10	10	10	10	10	10	10	10	10	11	11	11	10	11	10	10	10	14	14	10	10	10	10	11	11	11	11	11	11	10	10	10	10
34	-991261	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	10	10	10	10	10	11	11	11	11
35	-990769	11	11	11	11	11	10	10	10	11	10	10	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11
36	-990276	11	12	12	11	11	11	11	11	11	10	11	11	11	11	11	11	11	12	12	12	11	11	11	11	11	11	11	10	10	10	10	10	10	11	11	11	12	11	11	11	11	11	11	11	11	10	10	11	11	11	11	11	11	11	11	11	11	11	11	11	10	11	10	10
37	-989784	11	12	12	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12
38	-989292	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11
39	-988799	12	11	11	12	11	11	11	12	12	12	13	13	12	12	12	12	12	12	12	11	11	11	11	12	12	12	12	13	12	12	12	12	12	12	12	12	12	11	11	11	12	11	12	12	12	13	12	12	12	12	12	12	12	12	11	12	11	11	11	12	12	12	12	12
40	-988307	12	12	11	12	11	11	12	12	12	13	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	13	12	12	13	13	12	12	12	12	12	12	11	12	12	12	12	12	13	13	13	12	12	12	12	12	11	12	11	12	12	12	12	13	13	12	12	12	13	12
41	-987815	12	12	12	12	12	12	12	12	13	13	13	13	12	12	12	12	12	12	12	12	12	12	12	13	13	13	13	12	12	12	12	12	12	11	12	12	12	11	12	12	12	13	13	13	13	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	12	12	12
42	-987323	12	12	12	12	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	12
43	-986830	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	13	12	13	13	13	13	13	13	13	13	12	12	12	12	12	12	13	13	13	18	14	14	13	13	13	13	12	12	13	12	12	13	13	13	13	13	13	13	13	13	13	12	12
44	-986338	12	13	13	13	18	13	13	18	17	13	13	13	13	12	12	12	12	13	13	13	13	17	13	13	13	13	13	13	13	13	12	12	12	13	13	18	18	14	13	13	13	13	13	12	12	13	12	12	13	13	14	18	18	13	13	13	13	13	13	12	12	12	12	12
45	-985846	17	18	14	13	13	13	13	13	13	13	13	13	13	17	18	18	18	18	18	17	14	13	13	13	13	13	13	13	13	13	13	18	18	18	18	14	18	17	14	13	13	13	13	13	13	13	13	13	18	18	18	18	18	18	13	18	13	13	13	13	13	13	13	13
46	-985353	13	13	13	13	18	18	18	18	18	18	18	18	18	13	13	13	13	13	13	14	13	18	18	18	18	18	18	18	18	14	13	13	13	13	13	13	13	13	18	18	18	18	18	18	18	18	18	13	13	13	13	13	13	13	13	13	18	18	18	18	18	18	18	18
47	-984861	18	18	18	18	18	18	18	17	13	13	13	13	17	18	18	18	18	18	18	18	18	18	17	18	14	13	13	14	18	18	18	19	18	18	18	18	14	13	17	13	13	18	17	18	18	19	19	18	18	18	18	18	13	13	13	13	13	13	18	18	18	18	18	18
48	-984369	18	18	13	13	13	13	18	18	19	19	19	19	18	18	18	18	18	14	13	17	13	13	17	14	18	18	18	18	19	18	18	18	18	17	18	13	13	13	13	18	18	18	18	18	18	18	18	18	18	18	17	17	17	18	18	18	18	18	18	19	18	18	18	18
49	-983876	18	18	19	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19
50	-983384	19	18	18	19	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	19	19	19	19
51	-982892	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19
52	-982399	19	19	20	19	20	19	19	19	19	19	19	18	19	18	18	19	19	20	36	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	19	19	19	19	19	19	19	18	18	18	18	19	19	19	20	20	19	19	19	19	19	19	19	19	19	19
53	-981907	19	36	36	19	20	20	20	19	19	19	19	19	18	19	19	19	19	20	36	36	36	20	20	20	20	35	35	35	35	19	19	18	19	19	19	20	20	20	20	19	20	19	19	19	19	19	19	18	19	19	19	20	36	36	20	20	20	20	19	19	19	19	19	19
54	-981415	19	19	19	19	19	20	36	20	20	20	20	19	19	19	19	19	19	19	19	19	20	36	36	36	36	19	19	19	19	19	18	18	18	19	19	19	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	19	20	20	36	20	20	20	20	19	19	19	19	19
55	-980923	19	19	36	36	36	20	36	20	20	20	20	20	20	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	19	19	19	20	19	19	20	20	36	36	36	20	20	20	19	19	19	19	19	20	20	20	36	36	36	36	36	36	20	19	19	19	19	19	19	20
56	-980430	20	20	37	21	37	36	36	37	36	20	20	20	19	20	20	19	19	20	20	36	37	37	36	36	36	36	36	20	20	20	19	19	20	20	36	36	36	37	37	37	36	36	20	36	20	20	20	19	19	19	20	20	36	20	36	37	36	37	36	36	20	20	20	20
57	-979938	36	36	36	37	37	37	36	36	20	20	20	20	20	20	20	20	20	19	20	36	20	37	37	21	20	20	20	20	20	20	20	20	20	20	36	37	37	37	37	20	36	20	20	20	20	20	20	20	20	20	20	20	37	37	37	37	37	37	36	20	20	20	20	20
58	-979446	36	36	36	36	20	20	20	20	36	36	37	37	37	37	37	37	37	36	36	20	20	20	20	36	36	37	37	37	37	37	36	36	20	20	20	20	20	20	36	36	36	37	37	37	37	36	36	20	20	20	20	20	20	20	36	37	18	37	37	37	37	37	36	36
59	-978953	20	20	36	37	37	37	37	37	37	37	37	37	21	20	36	20	20	20	20	20	37	37	18	18	37	37	37	37	37	37	37	20	20	20	20	20	20	37	37	37	37	37	37	37	37	37	37	21	20	20	20	20	20	36	36	37	37	37	37	37	37	37	37	37
60	-978461	37	37	37	37	36	36	36	37	37	36	37	37	37	18	18	37	37	37	37	37	37	37	37	36	36	37	37	37	37	17	37	18	17	37	37	37	37	37	37	36	36	36	36	20	36	37	38	18	37	37	37	37	37	37	37	37	37	36	36	36	36	37	37	37
61	-977969	18	18	18	18	18	18	37	37	37	37	37	37	37	37	37	37	18	18	18	18	18	18	18	18	18	37	37	37	37	36	37	37	37	37	18	18	37	18	17	37	37	21	21	37	37	37	37	37	18	18	18	18	18	18	17	37	37	37	37	37	37	37	37	18
62	-977476	37	37	37	18	18	18	18	18	18	18	18	37	37	37	37	37	37	37	37	38	18	18	18	18	18	18	18	37	37	37	37	37	37	37	37	18	18	18	18	18	18	18	38	17	37	37	37	37	37	38	38	18	18	18	18	18	18	18	37	37	37	37	37	37
63	-976984	18	18	18	18	18	37	38	37	37	37	37	37	37	18	18	18	18	18	18	18	18	17	37	17	37	37	37	37	37	37	17	18	18	18	18	18	18	18	18	17	37	37	37	37	37	37	37	37	18	18	18	18	18	18	18	18	18	38	17	37	37	37	37	37
64	-976492	19	18	18	18	18	18	18	18	37	17	37	37	18	18	18	18	19	19	18	18	18	18	17	18	38	18	18	18	18	19	19	19	19	18	18	18	38	38	37	37	37	18	18	18	18	19	19	18	18	18	18	18	18	18	37	17	37	17	37	18	18	18	19	19
65	-975999	18	18	18	18	18	18	18	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	18	18	18	18
66	-975507	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	18	19	19	19	18	18	18	18	18	18
67	-975015	18	18	18	18	18	19	19	19	20	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	19	19	19	19	19	19	19
68	-974523	18	19	19	19	19	19	20	20	20	20	20	20	20	19	19	19	19	19	19	18	18	19	19	19	19	19	20	19	19	19	19	19	18	18	19	19	18	19	19	19	20	20	19	19	19	19	19	19	18	18	19	19	19	19	19	20	20	20	19	19	19	20	19	19
69	-974030	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	19	20	19	20	20	20
70	-973538	19	19	20	20	20	20	20	20	20	20	20	20	19	20	19	20	19	19	19	19	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	19
71	-973046	19	20	20	20	21	20	20	20	20	20	20	20	20	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	20	19	20	20	20	20	20	20	20	20	20	20	20	19	19	19	20	20	20	20	21	21	21	20	20	20	20	20	20	20	19	19	19
72	-972553	20	21	20	20	20	20	20	20	20	20	20	19	20	20	21	21	21	21	21	21	21	20	20	20	20	20	19	20	20	20	20	21	21	21	20	20	20	20	19	20	19	19	19	20	20	20	20	21	21	20	20	20	20	20	20	19	19	19	19	19	20	20	20	20
73	-972061	21	21	21	21	21	20	20	20	20	20	20	20	20	20	20	21	21	21	21	21	20	21	20	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	20	20	20	20	20	20	20	20	20	20	20	21	21	21	21	21	20	21	21	20	20	20	20	20	20	20
74	-971569	21	21	21	21	20	21	20	21	20	20	20	20	20	20	20	21	21	21	21	21	21	21	20	21	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	20	21	21	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	20	20	20	19	20
75	-971076	20	20	20	20	21	21	21	21	22	21	21	21	20	20	21	20	20	21	21	21	25	26	25	25	21	21	21	21	20	20	20	20	20	21	21	21	26	22	25	21	21	21	20	21	20	20	20	20	20	21	21	21	21	21	21	21	21	21	21	20	20	20	20	20
76	-970584	21	21	21	21	21	21	20	20	20	20	20	20	21	21	21	26	25	22	21	21	21	21	21	21	21	21	20	20	20	21	21	21	21	21	21	21	21	21	21	20	20	20	20	20	21	21	26	25	26	21	22	21	21	21	21	20	20	20	20	20	20	20	21	21
77	-970092	21	22	26	22	26	26	21	26	25	21	25	21	21	21	21	21	21	21	21	26	26	26	22	26	25	22	21	21	21	21	20	21	21	21	21	26	26	26	22	26	25	21	26	21	21	21	21	21	21	21	21	20	21	21	21	22	25	26	26	26	25	25	21	21
78	-969599	21	22	21	21	21	21	21	21	21	21	21	22	26	26	26	26	26	21	21	21	21	21	21	21	21	21	26	26	26	26	26	25	22	21	21	21	21	21	21	21	21	26	26	26	26	26	26	26	22	21	21	21	21	21	21	21	21	21	22	26	26	26	26	26
79	-969107	26	26	26	22	21	21	21	21	21	21	22	26	26	26	26	26	26	26	26	22	21	21	21	21	26	26	26	26	26	26	26	26	26	26	25	21	21	22	21	21	21	21	21	26	26	26	26	26	26	26	21	25	21	21	21	21	21	25	26	26	26	26	26	26
80	-968615	21	25	21	21	21	21	21	26	26	26	26	26	26	26	26	26	26	26	25	22	21	21	21	21	26	26	26	26	27	26	26	26	26	26	26	26	26	26	26	21	25	26	26	26	26	26	26	26	26	26	26	26	21	21	21	21	21	21	25	26	26	26	27	26
81	-968123	26	26	26	58	59	26	26	26	58	59	58	26	26	26	21	22	25	26	26	26	26	27	26	26	26	26	26	26	26	21	26	26	26	26	26	26	27	27	27	26	26	26	26	26	26	26	25	21	26	26	26	27	59	59	59	27	26	26	26	26	26	26	22	26
82	-967630	26	26	26	59	27	59	27	26	26	26	26	26	26	26	26	26	26	27	26	27	59	59	26	27	27	26	26	26	26	26	26	26	26	26	26	59	27	26	59	27	27	26	26	26	25	26	22	26	22	26	27	59	59	59	59	27	59	59	26	26	26	26	26	21
83	-967138	26	26	26	26	26	59	59	59	59	59	59	26	27	26	26	26	26	26	59	59	59	59	59	59	59	26	26	27	26	26	26	26	26	26	26	27	59	59	59	27	27	27	26	26	26	26	26	26	26	27	27	59	59	59	59	59	27	26	27	26	26	26	26	26
84	-966646	59	27	59	59	27	27	27	27	26	27	26	26	27	27	59	59	60	60	59	59	59	59	27	59	27	27	26	26	26	26	27	27	59	59	60	59	59	27	59	59	27	27	26	26	26	26	26	26	27	27	59	59	59	59	59	59	59	59	27	27	26	27	26	26
85	-966153	26	27	59	60	59	59	59	59	60	27	27	27	26	27	27	26	26	26	59	59	59	60	60	59	59	59	27	27	27	26	27	27	27	27	27	60	60	60	59	27	59	27	27	26	26	27	26	27	59	59	59	60	60	59	59	59	27	27	27	27	26	26	59	59
86	-965661	60	60	60	60	59	59	27	27	27	27	27	27	27	60	60	60	60	60	60	59	59	27	27	27	27	59	59	59	60	60	60	60	60	60	59	59	59	27	27	27	27	59	59	60	60	60	60	60	60	59	59	59	59	59	60	59	60	59	60	60	60	60	60	60
87	-965169	59	59	59	59	59	59	60	60	60	60	60	60	60	60	60	60	59	59	59	59	59	27	59	60	60	60	60	60	60	60	60	60	59	60	59	59	59	59	59	60	60	60	60	60	60	60	60	60	60	60	59	27	59	27	27	59	27	59	60	60	60	60	60	60
88	-964676	60	60	60	60	60	60	60	60	59	59	59	59	59	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	59	59	60	60	60	61	60	60	60	60	60	59	60	27	27	27	27	27	60	28	60	60	61	60	60	60	60	60	60	60	60	27	60	60
89	-964184	60	60	60	60	60	60	27	60	60	59	60	60	60	61	61	61	61	60	60	60	60	60	60	60	60	60	60	60	60	61	61	60	60	60	60	60	60	60	59	60	60	60	60	61	61	61	61	61	60	60	60	60	60	59	60	60	60	60	60	61	61	61	61	60
90	-963692	60	61	60	60	60	60	60	60	60	60	60	61	61	61	61	61	61	61	60	60	60	60	60	60	60	60	60	61	61	61	61	60	60	60	60	60	60	60	60	60	60	61	61	61	61	61	60	60	60	60	60	60	60	60	60	60	61	61	61	61	61	61	60	60
91	-963199	61	61	61	61	61	61	61	61	61	61	60	60	60	60	60	60	60	60	61	61	61	61	61	61	61	61	61	60	60	60	60	60	60	61	60	61	61	61	61	61	61	61	61	61	60	60	60	60	60	60	60	60	61	61	62	61	61	61	61	61	61	61	60	60
92	-962707	61	61	60	60	60	60	60	61	60	61	61	61	58	61	62	61	61	61	60	60	60	60	61	60	60	61	61	61	62	61	61	61	61	61	60	60	60	61	60	60	61	61	61	62	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
