Time :	14.12.2021	 || 	11:13
ADC_CH : 2	VCM [V]=0.6	Fs [MHz]=2.25
PCB:A1.0	||||	ADC Test results :  
data Integrity : OK
N sample	VIN_DIF [uV]	ADC_OUT_0	ADC_OUT_1	ADC_OUT_2	ADC_OUT_3	ADC_OUT_4	ADC_OUT_5	ADC_OUT_6	ADC_OUT_7	ADC_OUT_8	ADC_OUT_9	ADC_OUT_10	ADC_OUT_11	ADC_OUT_12	ADC_OUT_13	ADC_OUT_14	ADC_OUT_15	ADC_OUT_16	ADC_OUT_17	ADC_OUT_18	ADC_OUT_19	ADC_OUT_20	ADC_OUT_21	ADC_OUT_22	ADC_OUT_23	ADC_OUT_24	ADC_OUT_25	ADC_OUT_26	ADC_OUT_27	ADC_OUT_28	ADC_OUT_29	ADC_OUT_30	ADC_OUT_31	ADC_OUT_32	ADC_OUT_33	ADC_OUT_34	ADC_OUT_35	ADC_OUT_36	ADC_OUT_37	ADC_OUT_38	ADC_OUT_39	ADC_OUT_40	ADC_OUT_41	ADC_OUT_42	ADC_OUT_43	ADC_OUT_44	ADC_OUT_45	ADC_OUT_46	ADC_OUT_47	ADC_OUT_48	ADC_OUT_49	ADC_OUT_50	ADC_OUT_51	ADC_OUT_52	ADC_OUT_53	ADC_OUT_54	ADC_OUT_55	ADC_OUT_56	ADC_OUT_57	ADC_OUT_58	ADC_OUT_59	ADC_OUT_60	ADC_OUT_61	ADC_OUT_62	ADC_OUT_63
24	-996184	12	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	11	12	11	11	12	11	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	12	12	12
25	-995692	12	12	12	12	11	11	12	12	12	13	13	13	13	13	12	12	12	12	12	12	11	12	11	11	12	12	12	13	13	12	12	12	12	12	12	12	12	12	12	11	11	12	12	12	12	13	12	13	13	12	12	12	12	12	12	11	11	12	11	12	12	12	12	12
26	-995199	12	12	12	12	12	12	12	12	12	12	12	12	13	13	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	12	13	12	12	12	12	12	12	12	12	13	13	13	13	12	13	12	12	12	12	12	12	12	12	12	12	12	12	12
27	-994707	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	12	13	12	12	12	12	12	12	12	12	12	13	13	13
28	-994215	12	13	12	12	13	12	12	13	12	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	13	13	13
29	-993723	13	13	12	12	12	12	13	12	13	13	10	10	9	13	10	13	13	13	13	12	12	12	12	12	13	13	13	13	14	14	13	13	13	13	13	13	13	13	12	13	12	12	12	13	13	14	13	13	13	13	13	13	13	13	13	13	13	13	12	12	13	13	13	14
30	-993230	13	13	13	13	13	13	13	13	13	13	13	9	10	14	13	10	10	13	13	13	13	13	13	13	13	13	13	13	14	10	9	10	13	13	14	13	13	13	13	13	13	13	13	13	13	14	10	10	14	9	14	10	9	13	13	13	13	13	13	13	13	13	14	10
31	-992738	14	10	10	10	10	14	13	10	10	13	13	13	13	13	13	13	13	9	10	10	10	10	10	10	10	10	9	13	13	13	13	13	13	13	13	13	10	10	10	10	14	10	9	13	13	13	13	13	13	13	13	13	13	10	10	10	10	10	10	13	13	13	13	13
32	-992246	13	13	13	10	10	10	10	10	10	10	10	14	14	13	13	13	13	13	9	13	10	10	10	10	10	10	10	10	10	13	14	13	13	9	13	13	13	14	10	10	10	10	10	10	10	10	10	9	13	13	13	13	13	13	14	10	10	10	10	10	10	10	10	10
33	-991753	13	13	13	13	10	10	10	10	11	11	10	10	10	10	10	10	13	9	10	13	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	9	10	10	10	10	11	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	11	10	10	10	10
34	-991261	10	10	14	10	14	10	10	10	11	11	11	11	10	11	10	10	10	10	10	14	13	13	13	13	10	10	11	11	10	10	10	10	10	10	10	9	9	14	13	14	13	9	10	10	11	11	10	11	10	10	10	10	10	14	10	14	13	13	10	10	10	10	11	11
35	-990769	10	10	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	10	10	10	11	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	10	10
36	-990276	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	10	11	11	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11
37	-989784	11	11	11	11	10	10	10	10	11	11	11	12	11	12	11	11	11	11	11	11	11	10	11	11	10	10	11	11	11	12	12	11	12	11	11	11	11	11	11	11	10	11	10	10	11	11	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	11
38	-989292	12	11	12	11	11	11	11	11	11	11	10	11	11	11	11	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	11	11	11	11	11	11	10	11	11	11
39	-988799	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	11	12	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	12	11	12	12	12	12	12	12	12	11	11	11	11
40	-988307	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	12	12	12	12	12
41	-987815	11	12	13	13	13	13	12	12	12	12	12	12	12	12	11	11	11	11	12	12	12	13	13	12	12	12	12	12	12	12	12	11	11	12	11	12	12	12	12	12	12	12	12	12	12	12	11	12	11	11	11	12	12	12	12	13	13	13	13	13	13	12	12	12
42	-987323	12	12	13	13	13	13	13	12	12	12	12	12	12	12	11	12	12	12	12	13	12	12	12	12	12	12	12	12	12	11	11	11	12	12	13	13	12	12	13	12	12	12	12	12	11	12	12	12	11	12	12	13	13	13	13	12	12	12	12	12	12	12	12	12
43	-986830	13	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	13	13	13	13	13	12	12	13	12	12	12	12	12	12	11	12	12	12	13	13	13	13	13	13	13	13	12	12	12	12	12	12	12	12	12	13	13	13	13	13	12	12	12	12	12	12	12	12
44	-986338	13	12	12	12	12	12	13	13	13	18	14	13	13	13	13	12	13	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	12	13	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	13	12	12	12	12	12	13	12	13	13	13	18
45	-985846	13	18	13	13	13	13	13	13	12	13	13	12	12	13	13	17	18	18	17	17	13	13	13	13	12	13	13	13	13	13	17	18	13	13	13	13	13	13	12	12	12	12	13	13	13	13	13	18	18	13	13	13	13	13	12	13	12	12	13	13	13	13	13	18
46	-985353	13	13	13	13	13	13	18	18	18	18	13	18	17	13	13	13	13	13	13	13	13	13	13	17	18	18	14	18	18	18	14	17	13	13	13	13	13	13	13	13	13	18	18	18	18	18	18	14	13	13	13	13	13	13	13	13	13	13	18	18	18	17	18	18
47	-984861	13	13	13	13	17	18	18	18	18	18	17	14	18	17	13	13	13	13	13	13	13	17	18	18	18	18	18	18	18	14	14	13	13	13	13	13	13	13	13	14	18	18	18	18	18	17	18	14	13	13	13	13	13	13	13	13	18	18	18	18	18	18	18	17
48	-984369	18	18	18	18	18	18	17	13	13	17	13	13	17	18	18	18	18	18	18	18	18	18	18	13	13	13	13	13	13	13	17	18	18	18	18	18	18	18	18	18	18	18	13	13	13	13	13	14	18	18	18	18	18	18	18	18	18	14	18	18	13	13	13	13
49	-983876	18	18	19	19	19	18	18	18	18	18	18	18	18	18	18	18	17	17	18	19	19	19	18	18	18	18	18	18	18	18	18	13	18	18	18	18	19	19	19	19	18	18	18	18	18	18	18	18	14	17	17	18	18	18	19	19	19	18	18	18	18	18	18	13
50	-983384	18	18	18	18	18	18	18	18	18	18	18	18	19	19	19	18	18	19	18	18	18	18	18	18	14	18	18	18	18	19	19	19	19	19	18	18	18	18	18	18	18	14	18	18	18	18	19	19	19	19	18	19	18	18	18	18	18	18	18	18	18	18	18	19
51	-982892	18	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	19	18	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	18	19	18	18
52	-982399	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	19	19	20	19	19	19	19	19	19	19	19	19	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	19	18	18
53	-981907	19	19	19	19	18	18	18	18	18	19	19	20	20	20	19	19	19	19	19	18	18	18	18	18	18	19	19	19	20	19	19	19	19	19	19	19	18	19	18	18	19	18	19	19	19	20	19	19	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20
54	-981415	19	19	18	19	19	19	20	20	19	19	19	19	19	19	19	19	19	19	19	18	19	19	19	20	20	20	20	19	20	19	19	19	19	19	19	19	18	18	19	19	19	20	20	19	20	20	19	20	19	19	19	19	19	18	19	19	19	19	20	20	20	20	19	19
55	-980923	18	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	19	20	36	36	36	36	36	20	20	19	19	19	19	19	19	19	19	19	19	19	20	36	20	20
56	-980430	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	20	19	19	20	20	20	20	20	20	20	20	20	19	19	19	19	19
57	-979938	37	21	20	20	20	20	20	20	19	19	19	19	20	19	20	20	20	21	20	20	20	20	20	20	20	20	19	19	19	19	19	20	20	20	21	21	20	20	20	20	20	36	20	20	20	20	20	19	20	20	20	20	21	20	20	20	20	20	20	20	19	19	20	19
58	-979446	20	21	20	20	20	20	20	19	20	20	20	20	21	21	37	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	21	20	20	20	20	20	20	20	20	19	20	20	20	20	20	21	21	20	21	20	20	20	20	19	19	20	20	20	20	20
59	-978953	20	20	20	20	20	20	20	20	21	21	21	37	21	21	21	21	21	20	20	20	20	20	20	20	20	20	37	37	37	37	21	21	21	21	20	20	20	20	20	20	20	20	21	37	38	17	37	37	37	37	21	20	20	20	20	20	20	20	20	21	21	21	37	21
60	-978461	37	21	37	21	21	21	20	20	20	20	20	20	37	37	18	38	37	37	21	21	21	21	21	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	20	20	20	20	20	20	20	20	21	21	37	21	21	37	21	21	21	20	20	20	20	20	20	20
61	-977969	21	21	37	37	17	18	18	18	18	37	37	37	21	20	20	20	20	20	21	21	21	38	18	38	37	37	37	37	37	21	21	21	21	20	20	21	21	37	37	37	18	18	37	38	37	21	21	37	37	37	37	37	37	37	37	37	37	17	37	37	37	21	21	21
62	-977476	37	17	37	37	37	21	21	21	21	37	37	37	37	18	18	18	18	18	18	18	37	21	37	21	21	37	21	21	37	37	18	18	18	18	38	18	38	37	37	37	37	21	21	37	21	21	37	37	38	18	18	38	17	37	17	37	37	37	37	37	37	37	37	21
63	-976984	37	21	21	21	21	21	37	37	18	18	18	18	18	18	18	18	17	21	21	21	21	21	21	21	18	18	18	18	18	18	18	38	18	18	37	37	37	37	37	37	37	37	37	18	18	18	18	18	18	18	18	37	38	37	38	38	18	37	37	37	18	18	18	18
64	-976492	18	18	18	18	18	18	18	18	18	38	38	38	37	21	37	37	37	18	18	18	18	18	18	18	18	18	18	18	17	18	17	37	37	38	18	18	18	18	18	18	18	18	18	18	18	21	22	37	21	21	17	21	18	18	18	18	18	18	18	18	38	17	37	17
65	-975999	18	18	17	17	18	21	38	37	18	18	18	19	19	18	19	18	18	18	18	18	18	18	18	18	17	18	18	19	19	18	19	19	18	18	18	18	18	22	17	18	17	18	17	18	19	19	19	19	18	18	18	18	18	18	18	17	22	38	17	18	18	18	18	19
66	-975507	18	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	18	19	18	18	18	18	18	18	17	18	18	18	19	19	19	19	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	18	19	18	19	18	18
67	-975015	19	19	19	19	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	18
68	-974523	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	18	19	19	19	18	18	18	19	19	19	19	19	19	19	19	19	19	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	19	18	18	18	18
69	-974030	19	19	19	19	19	19	19	19	18	18	19	19	19	19	19	20	19	19	20	19	19	19	19	18	18	18	18	19	19	19	19	19	20	19	20	19	19	19	19	19	19	19	18	18	18	19	19	19	19	20	19	19	19	19	19	19	19	19	19	19	18	18	19	19
70	-973538	20	20	20	19	19	20	19	19	19	19	19	19	18	19	19	19	20	20	20	20	20	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	19	19	19	19	19	19	19
71	-973046	20	20	20	19	20	19	19	19	19	19	20	19	20	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	19	19	19	19
72	-972553	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	19	20	20	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	19	19	20	19	19	19	20	19	20	20	20	20	20	20	20
73	-972061	20	20	20	19	19	19	20	19	20	19	19	19	20	20	21	20	20	20	20	20	20	20	20	19	19	19	19	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	19	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	19	19	19	19	20
74	-971569	20	20	20	20	19	19	19	19	19	19	20	21	21	20	20	20	20	20	20	20	19	20	20	19	19	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
75	-971076	21	21	21	21	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	20	21	21	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	20	20	20	20	20	20	20	21
76	-970584	21	21	21	21	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	20	21	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	21	20	20	20	20	20	20	20	20	21	21	21	21	21	21	20	21	20	20	20	20	20	20	20
77	-970092	21	21	21	21	21	21	21	20	20	20	21	21	21	21	26	25	26	22	21	21	21	21	21	20	21	20	21	21	21	21	21	21	25	21	21	21	21	21	21	21	21	20	20	20	20	20	21	21	21	21	21	25	21	22	21	21	21	21	21	20	20	21	20	21
78	-969599	21	21	20	21	20	20	21	21	21	21	21	21	21	22	21	21	21	21	21	21	20	20	20	21	20	21	21	26	25	21	21	21	21	21	21	21	21	21	21	21	21	20	21	21	21	21	22	22	21	21	21	21	21	20	21	20	20	20	21	20	21	21	21	21
79	-969107	20	21	21	21	26	26	25	26	26	26	21	21	21	21	21	21	21	21	21	21	25	22	26	26	22	21	25	21	21	21	21	21	21	20	20	20	21	21	21	26	26	26	25	22	25	21	21	21	21	21	21	20	21	21	21	21	26	26	22	22	25	25	21	21
80	-968615	26	26	26	26	26	21	21	21	21	21	21	21	21	25	22	26	26	26	26	26	26	21	21	21	21	21	21	21	21	21	21	26	26	26	26	26	26	26	25	25	25	21	21	21	21	21	21	21	21	25	26	26	26	26	26	22	22	26	21	21	21	21	21	21
81	-968123	26	26	26	26	26	26	26	22	21	21	21	22	25	26	26	26	26	26	26	26	26	26	26	22	21	21	21	21	21	21	21	22	26	26	26	26	26	26	26	26	26	26	21	21	21	21	21	21	21	26	26	26	26	26	26	26	26	26	26	21	22	21	21	21
82	-967630	26	26	26	26	26	26	25	26	21	25	25	26	26	26	27	27	27	26	26	26	26	26	26	26	26	26	26	26	26	26	26	27	27	26	27	26	26	26	26	26	26	25	26	25	21	26	26	26	26	27	27	26	26	26	26	26	26	26	26	26	26	26	21	26
83	-967138	26	26	26	26	26	26	26	22	26	26	27	59	59	27	27	27	26	26	26	26	26	26	22	26	26	26	26	27	27	27	27	27	26	26	26	26	26	26	22	26	22	26	25	26	26	27	27	27	27	27	27	26	26	26	26	26	26	26	22	26	26	26	27	27
84	-966646	26	26	26	26	26	27	59	27	27	27	27	27	27	26	26	26	26	26	26	26	26	27	59	59	59	27	27	27	27	27	26	26	26	26	26	26	26	26	26	27	27	27	27	27	27	27	27	27	27	26	26	26	26	26	26	26	26	27	27	27	27	27	27	26
85	-966153	26	26	26	26	26	26	26	27	27	27	27	27	27	27	27	26	27	26	26	26	26	26	26	27	27	27	60	27	27	27	27	27	27	27	26	26	27	26	26	26	27	27	27	27	27	28	27	27	27	27	27	27	27	27	26	26	26	26	27	27	27	27	27	27
86	-965661	26	27	27	27	28	28	28	28	27	27	27	27	27	26	27	26	27	26	26	27	27	27	27	27	27	27	27	27	27	26	27	27	27	27	27	27	27	27	59	60	60	60	59	27	27	27	27	27	26	26	26	26	27	27	27	27	60	28	28	59	28	27	59	27
87	-965169	27	27	27	27	59	59	60	60	60	60	60	27	27	27	27	27	27	27	27	26	27	27	27	60	60	60	28	27	59	28	27	27	27	27	27	27	27	27	27	27	59	60	60	60	60	60	59	60	59	59	59	59	27	27	27	27	27	59	28	60	60	27	28	27
88	-964676	60	60	60	28	60	28	28	27	27	59	59	59	59	59	59	60	60	60	60	60	28	28	28	27	27	27	27	27	27	27	27	27	28	60	28	60	28	28	27	27	27	27	27	27	27	27	27	27	27	60	60	60	60	60	60	60	28	28	28	27	27	27	27	27
89	-964184	60	60	60	60	60	59	27	27	27	27	60	60	60	60	60	60	60	28	60	28	28	28	27	28	27	27	28	60	60	60	60	60	60	60	60	60	28	60	28	28	27	27	27	59	60	60	60	61	60	60	60	60	60	60	28	60	27	27	60	59	60	60	60	60
90	-963692	60	60	60	60	60	28	28	60	61	61	61	28	60	28	28	28	28	28	28	28	27	27	28	28	28	60	60	61	60	28	28	28	28	28	28	28	27	28	28	28	28	60	61	60	61	61	60	60	28	60	60	28	28	28	27	28	60	60	61	61	61	61	61	60
91	-963199	60	61	61	61	61	61	60	60	60	60	60	60	60	60	28	60	60	60	61	61	61	61	61	61	60	60	60	60	28	28	28	60	60	61	61	60	60	60	61	60	60	28	28	28	28	28	28	28	28	60	60	61	61	60	60	60	61	61	60	60	60	60	28	28
92	-962707	61	61	61	61	61	61	60	60	60	60	60	60	60	60	60	61	61	61	57	61	61	61	61	61	60	60	60	60	60	60	60	60	61	61	61	61	61	61	61	61	60	60	60	60	60	28	60	60	60	61	61	61	61	61	61	61	61	61	60	60	60	60	60	60
